Wavelength (nm);% Transmission;% Reflectance
1231;68.65034111;31.29364991
1232;68.82278896;31.07039921
1233;69.03857132;30.86340846
1234;69.23188763;30.66317087
1235;69.39323445;30.48659213
1236;69.5586045;30.31820103
1237;69.72662958;30.20428047
1238;69.77000813;29.99219955
1239;69.88672488;29.92195426
1240;69.96607431;29.81551176
1241;70.05941508;29.73845232
1242;70.16757537;29.68919752
1243;70.13180349;29.61540302
1244;70.20560972;29.58647703
1245;70.22409361;29.52517665
1246;70.25916082;29.50387932
1247;70.27784002;29.49254903
1248;70.32020079;29.47927586
1249;70.32079764;29.45853709
1250;70.36343065;29.44893244
1251;70.36775862;29.4268907
1252;70.41485272;29.41281608
1253;70.46894049;29.39516636
1254;70.44739218;29.33063396
1255;70.50975661;29.2953009
1256;70.5802848;29.26532811
1257;70.70557923;29.22642452
1258;70.75202058;29.15422195
1259;70.86272438;29.08947909
1260;70.92705778;29.00401173
1261;71.01017679;28.90617467
1262;71.12670829;28.83265707
1263;71.22128356;28.74764048
1264;71.30552798;28.66029641
1265;71.42576177;28.57067669
1266;71.52100706;28.48855229
1267;71.6256937;28.42168582
1268;71.69696619;28.33569835
1269;71.73805623;28.25932268
1270;71.8127858;28.21336848
1271;71.85024436;28.18997603
1272;71.85176332;28.17117269
1273;71.88990343;28.18287785
1274;71.87226723;28.21477218
1275;71.80051349;28.27561164
1276;71.73428387;28.34481067
1277;71.62960468;28.45346325
1278;71.50308857;28.5959938
1279;71.3414789;28.75130974
1280;71.15707002;28.95427949
1281;70.94503299;29.17743263
1282;70.70872821;29.41741698
1283;70.41758177;29.70125271
1284;70.11421918;30.01977469
1285;69.79650199;30.33679529
1286;69.447025;30.67723171
1287;69.0893137;31.05211083
1288;68.73906742;31.42762769
1289;68.33110546;31.81828918
1290;67.92434421;32.23963388
1291;67.51409832;32.64173716
1292;67.10810715;33.04489753
1293;66.69360198;33.4570758
1294;66.305235;33.87325263
1295;65.90786302;34.25646103
1296;65.50954518;34.64704992
1297;65.15347834;35.02961331
1298;64.80670841;35.36230302
1299;64.46732602;35.70078492
1300;64.15824639;36.01216634
1301;63.8764405;36.29066437
1302;63.6286945;36.55704608
1303;63.37573944;36.7889395
1304;63.18320776;36.96066432
1305;63.03765606;37.14449699
1306;62.90257848;37.28187179
1307;62.78833864;37.37252087
1308;62.71757713;37.43314166
1309;62.68618129;37.46157286
1310;62.69179995;37.46731888
1311;62.72694868;37.42159418
1312;62.78820056;37.35177282
1313;62.9103928;37.2304146
1314;63.00586589;37.10988862
1315;63.19845059;36.93902645
1316;63.39434398;36.74221646
1317;63.60153031;36.50727297
1318;63.862182;36.24896541
1319;64.14639632;35.96572535
1320;64.45170062;35.66360492
1321;64.76989825;35.32450198
1322;65.128055;34.96657588
1323;65.46378188;34.59818793
1324;65.86886045;34.21716292
1325;66.27664914;33.81039511
1326;66.65588306;33.40443824
1327;67.08452259;32.97535284
1328;67.52034323;32.54132361
1329;67.93562512;32.10899736
1330;68.36060015;31.67279985
1331;68.78706801;31.23136693
1332;69.21569381;30.80269544
1333;69.61350295;30.37961474
1334;70.05002384;29.95557103
1335;70.42940179;29.54541483
1336;70.79697892;29.16013493
1337;71.17607905;28.77920928
1338;71.51919803;28.41398216
1339;71.82411385;28.08495503
1340;72.14190343;27.75780274
1341;72.41086946;27.45851753
1342;72.67312447;27.20610902
1343;72.92574642;26.96330622
1344;73.09405723;26.73754992
1345;73.27458364;26.55455571
1346;73.40734732;26.37276663
1347;73.56310189;26.23683862
1348;73.65590674;26.12139932
1349;73.74375237;26.0337652
1350;73.78592557;25.96060519
1351;73.85541951;25.92476123
1352;73.85952228;25.88597815
1353;73.86834026;25.87874299
1354;73.83980263;25.88100557
1355;73.80652333;25.89604581
1356;73.77472207;25.91337088
1357;73.73119241;25.95407036
1358;73.6798975;25.99424408
1359;73.59687907;26.03909695
1360;73.54165629;26.08504897
1361;73.4742461;26.12975861
1362;73.39212785;26.17252264
1363;73.2910989;26.20645068
1364;73.23512037;26.23485365
1365;73.15847518;26.25365608
1366;73.05268855;26.2595798
1367;72.9125459;26.23784614
1368;72.80164257;26.20655261
1369;72.68566755;26.15365128
1370;72.51530633;26.06285752
1371;72.33323423;25.96401037
1372;72.11023829;25.82538088
1373;71.86381097;25.66294301
1374;71.6035846;25.49185522
1375;71.37407902;25.31313577
1376;71.06616694;25.10467676
1377;70.83143181;24.91448241
1378;70.60627506;24.72493389
1379;70.37676245;24.52838683
1380;70.21925722;24.37268785
1381;70.07195173;24.20668766
1382;69.99647065;24.07645309
1383;69.96652287;23.97549529
1384;69.98135667;23.90858668
1385;70.04819976;23.86784814
1386;70.13641968;23.86591532
1387;70.26975811;23.88632307
1388;70.38221456;23.92044108
1389;70.53034329;23.98988536
1390;70.65227094;24.06436594
1391;70.79298182;24.14631032
1392;70.95288711;24.27841569
1393;71.0633025;24.40349407
1394;71.18471182;24.55338667
1395;71.27056683;24.72013287
1396;71.30673911;24.89468274
1397;71.40744087;25.07690758
1398;71.42774519;25.28335559
1399;71.41915934;25.49228209
1400;71.37515236;25.71122033
1401;71.38801119;25.95090777
1402;71.31055166;26.17392604
1403;71.2527439;26.43684418
1404;71.17887949;26.71631201
1405;71.03123869;26.91984212
1406;70.94351174;27.19345473
1407;70.80621508;27.46994792
1408;70.65424915;27.72371493
1409;70.50732115;27.99024147
1410;70.35536755;28.23725043
1411;70.20928108;28.50549476
1412;70.05049051;28.72497516
1413;69.92591725;28.97357523
1414;69.79030595;29.21333725
1415;69.62922055;29.40673982
1416;69.50842353;29.61721605
1417;69.36521693;29.80088966
1418;69.266534;29.97076072
1419;69.1660855;30.12964687
1420;69.09103657;30.26432537
1421;69.03734243;30.37299212
1422;68.8194727;30.4538273
1423;68.92475329;30.51656646
1424;68.90660097;30.58660992
1425;68.92321873;30.61380082
1426;68.94017624;30.6208358
1427;68.99850057;30.61022349
1428;69.05874225;30.56838196
1429;69.1689931;30.49786863
1430;69.26560653;30.41592869
1431;69.404644;30.31061862
1432;69.56137672;30.18117202
1433;69.7304514;30.02251198
1434;69.94214141;29.84766656
1435;70.15011336;29.65536617
1436;70.38081191;29.43449379
1437;70.6419382;29.20495624
1438;70.91508182;28.95038437
1439;71.20080287;28.67268189
1440;71.49762184;28.40778296
1441;71.81249037;28.09439177
1442;72.16236522;27.77624989
1443;72.48230483;27.45456203
1444;72.83174242;27.12016654
1445;73.19542742;26.77129911
1446;73.55832282;26.42777013
1447;73.92758765;26.07547171
1448;74.30631528;25.69755252
1449;74.66318364;25.34692459
1450;75.02211445;24.99956142
1451;75.40778225;24.63233598
1452;75.7667909;24.29416424
1453;76.10456071;23.95030879
1454;76.46233366;23.61048456
1455;76.78258355;23.28114997
1456;77.10495477;22.98379204
1457;77.39464066;22.67346351
1458;77.68359638;22.40841779
1459;78.00160561;22.1839109
1460;78.22980675;21.91298858
1461;78.4727633;21.68395955
1462;78.654756;21.49458839
1463;78.82842238;21.32085884
1464;78.93333269;21.16704187
1465;79.13361271;21.05562873
1466;79.24174568;20.94930753
1467;79.39241356;20.86959257
1468;79.36835948;20.81999684
1469;79.42068726;20.79905819
1470;79.42626337;20.78966282
1471;79.40820198;20.81117646
1472;79.37034501;20.85614161
1473;79.29187242;20.91851341
1474;79.22748119;21.00518732
1475;79.11352659;21.10040151
1476;78.97903111;21.20697705
1477;78.9036327;21.37230518
1478;78.7645217;21.49818235
1479;78.61888085;21.6584842
1480;78.45649797;21.83023536
1481;78.27175881;21.99588254
1482;78.08627703;22.17586615
1483;77.89673394;22.35526419
1484;77.74711387;22.54209568
1485;77.55984065;22.72447154
1486;77.38040498;22.91247499
1487;77.22662989;23.07731366
1488;77.06926262;23.25361607
1489;76.86208226;23.41220889
1490;76.72475158;23.57751397
1491;76.57946328;23.7240376
1492;76.46096506;23.86488361
1493;76.34789022;23.98866854
1494;76.26340223;24.10033106
1495;76.11437949;24.20338446
1496;76.00274309;24.30100728
1497;75.97245282;24.36415013
1498;75.91319335;24.42568518
1499;75.89827272;24.4805037
1500;75.84490888;24.50075187
1501;75.8043977;24.52505682
1502;75.78071374;24.54248827
1503;75.82778742;24.53594405
1504;75.83657366;24.5118136
1505;75.91610557;24.47697141
1506;75.91780311;24.42280831
1507;75.96512123;24.38420696
1508;76.01350541;24.32398362
1509;76.1103518;24.24063752
1510;76.1944224;24.16388817
1511;76.28593818;24.06961871
1512;76.38644962;23.97574699
1513;76.52326163;23.88809974
1514;76.57785897;23.76261207
1515;76.66993378;23.6609166
1516;76.82888587;23.55907148
1517;76.92066078;23.44388288
1518;77.07269689;23.3403015
1519;77.1279074;23.23594877
1520;77.24422072;23.13067541
1521;77.34761787;23.02163109
1522;77.4367578;22.9275393
1523;77.54476212;22.83903374
1524;77.63893645;22.75408235
1525;77.69929624;22.67507608
1526;77.75567876;22.61350305
1527;77.82762891;22.5537342
1528;77.89562093;22.51734287
1529;77.88948438;22.46682917
1530;77.9356554;22.44954977
1531;77.95299606;22.43519965
1532;77.95915795;22.44059417
1533;77.91293664;22.43601521
1534;77.91972734;22.47159858
1535;77.92412584;22.50885717
1536;77.85058366;22.54438615
1537;77.75730791;22.59879999
1538;77.69011242;22.67465708
1539;77.63664794;22.75054036
1540;77.60054742;22.86083631
1541;77.4755221;22.92912414
1542;77.28654148;23.03016377
1543;77.24102824;23.1649969
1544;77.15349054;23.29248696
1545;76.98195634;23.38924539
1546;76.89430458;23.53277167
1547;76.74646869;23.66655602
1548;76.57166524;23.78321762
1549;76.52452466;23.93931092
1550;76.33417359;24.06067936
1551;76.21894342;24.19124735
1552;76.09196908;24.29889342
1553;75.95413072;24.44438249
1554;75.8592257;24.55495885
1555;75.74763731;24.66559017
1556;75.63883411;24.76096702
1557;75.56010067;24.84603494
1558;75.49370577;24.93610103
1559;75.39999062;25.01403501
1560;75.3455158;25.04794703
1561;75.32010542;25.10759314
1562;75.28208443;25.13827533
1563;75.26830548;25.15441594
1564;75.25895771;25.14085058
1565;75.28002323;25.13674756
1566;75.3296102;25.11287166
1567;75.37522689;25.05642457
1568;75.40406108;24.97739998
1569;75.5186267;24.91674405
1570;75.62748297;24.82025945
1571;75.73912246;24.69516058
1572;75.8256273;24.54575342
1573;76.00478002;24.4198972
1574;76.18963088;24.24237174
1575;76.40265423;24.05112172
1576;76.57378938;23.85082917
1577;76.76076577;23.63270348
1578;77.01641453;23.40283216
1579;77.26390084;23.15303841
1580;77.56702717;22.88329006
1581;77.79771718;22.60040732
1582;78.08771906;22.32641152
1583;78.39860692;22.02528573
1584;78.72464785;21.70596878
1585;79.02979073;21.39205312
1586;79.36181262;21.05886419
1587;79.70526277;20.72082974
1588;80.03834787;20.37785812
1589;80.37307302;20.03231099
1590;80.75326584;19.68262048
1591;81.10554689;19.3314261
1592;81.41715073;18.98116162
1593;81.77853521;18.62032279
1594;82.1585159;18.27553574
1595;82.4800696;17.93814708
1596;82.79202562;17.60421411
1597;83.13129036;17.27037738
1598;83.47334796;16.97049069
1599;83.73708975;16.66164053
1600;84.06091064;16.36782001
1601;84.32162758;16.10141189
1602;84.53423025;15.85066173
1603;84.80122657;15.61826369
1604;85.00239327;15.40635865
1605;85.23055781;15.21368229
1606;85.37523825;15.03925816
1607;85.47502018;14.88330551
1608;85.62326513;14.78335285
1609;85.72388866;14.69219605
1610;85.77292016;14.6338186
1611;85.81054024;14.60682318
1612;85.8236431;14.59585101
1613;85.80209182;14.62121234
1614;85.73185408;14.6740122
1615;85.64126406;14.75390016
1616;85.54978399;14.86976904
1617;85.4453026;14.99887015
1618;85.22340616;15.16341564
1619;85.04836006;15.36961116
1620;84.86503433;15.56750625
1621;84.61660474;15.81130208
1622;84.33855719;16.08731296
1623;84.07391457;16.34685287
1624;83.781322;16.65106071
1625;83.43029161;16.97703484
1626;83.1286315;17.30667972
1627;82.78206529;17.64331028
1628;82.42094895;17.99641322
1629;82.06043339;18.37957749
1630;81.7093887;18.73785619
1631;81.30671596;19.12352461
1632;80.94034053;19.48433945
1633;80.54995513;19.88684168
1634;80.18023931;20.26262258
1635;79.84724859;20.63619572
1636;79.42000009;20.99554647
1637;79.07304718;21.38562197
1638;78.70519753;21.75231344
1639;78.3667664;22.08701725
1640;78.03412614;22.42951847
1641;77.68094463;22.76916967
1642;77.38386309;23.0723057
1643;77.07325567;23.39357798
1644;76.78479601;23.68509163
1645;76.51443685;23.95404133
1646;76.2427445;24.20822427
1647;76.02357159;24.45536349
1648;75.8018292;24.6863964
1649;75.56391418;24.88241017
1650;75.40237994;25.08055659
1651;75.23019784;25.25329982
1652;75.09459685;25.41606787
1653;74.92196957;25.5326344
1654;74.8372645;25.63996791
1655;74.76570555;25.74556337
1656;74.64497559;25.81935001
1657;74.61659962;25.8660628
1658;74.5614437;25.88785292
1659;74.60938011;25.93529909
1660;74.57985726;25.92659954
1661;74.60252452;25.903137
1662;74.62366288;25.85337434
1663;74.69965611;25.79430999
1664;74.7697854;25.72063628
1665;74.85819697;25.6269815
1666;74.95572596;25.52344137
1667;75.13081056;25.39056562
1668;75.24947303;25.25548986
1669;75.38013384;25.09372671
1670;75.58936567;24.92413788
1671;75.75890585;24.73331799
1672;75.94146553;24.53104697
1673;76.18177413;24.33531832
1674;76.40831574;24.10715226
1675;76.6063548;23.84993342
1676;76.86279404;23.62345039
1677;77.16698059;23.36879978
1678;77.3965267;23.10098023
1679;77.61953406;22.81511344
1680;77.95845702;22.57356274
1681;78.27006876;22.2704627
1682;78.49715452;21.97074931
1683;78.77073003;21.68936723
1684;79.13258597;21.40271682
1685;79.41593016;21.10012525
1686;79.64338258;20.80235824
1687;80.01112231;20.51440225
1688;80.28295577;20.20289688
1689;80.58301087;19.91496424
1690;80.84964503;19.63093275
1691;81.16021085;19.34059522
1692;81.4341794;19.05680146
1693;81.66523409;18.78700381
1694;81.97394778;18.51297418
1695;82.26615943;18.25717831
1696;82.44685842;18.01218222
1697;82.70053684;17.76935886
1698;82.99069576;17.5380832
1699;83.14622151;17.31891596
1700;83.34989185;17.11433186
1701;83.56601275;16.91745994
1702;83.77526461;16.74497293
1703;83.89842894;16.57335495
1704;84.07515769;16.42870246
1705;84.20314516;16.274691
1706;84.33708513;16.1525376
1707;84.42777935;16.05967166
1708;84.5702548;15.96277915
1709;84.62582476;15.8769524
1710;84.66608033;15.8049241
1711;84.69123961;15.76533238
1712;84.7800952;15.73043983
1713;84.7824975;15.70306341
1714;84.78999348;15.6922545
1715;84.78388012;15.69840024
1716;84.78013501;15.71600198
1717;84.75297078;15.73887502
1718;84.69262588;15.77048488
1719;84.67000735;15.82073988
1720;84.6254615;15.8738814
1721;84.52750962;15.94139617
1722;84.48316025;16.01758646
1723;84.41427874;16.0846374
1724;84.32582334;16.16820325
1725;84.2083336;16.26146615
1726;84.13136151;16.3502815
1727;84.07073034;16.44169085
1728;83.92896645;16.53327289
1729;83.85410755;16.63908907
1730;83.76233775;16.72234291
1731;83.68624161;16.81511392
1732;83.58442964;16.92183193
1733;83.50470212;16.99488723
1734;83.41079916;17.08205986
1735;83.3341311;17.1540115
1736;83.26508995;17.24245795
1737;83.20605167;17.28827423
1738;83.13629757;17.36164767
1739;83.06859826;17.40905932
1740;83.05115727;17.46886106
1741;83.01791064;17.49927213
1742;82.98436295;17.52032221
1743;82.95127563;17.54120451
1744;82.9458562;17.5496475
1745;82.9740394;17.54100228
1746;82.97169073;17.53427792
1747;82.98727645;17.51248872
1748;83.03719701;17.48160711
1749;83.07479544;17.43468201
1750;83.12114643;17.37963874
1751;83.21619275;17.31812519
1752;83.2878622;17.23418974
1753;83.35295566;17.15014269
1754;83.40255292;17.05611065
1755;83.5970031;16.94571319
1756;83.66807491;16.83114085
1757;83.80291085;16.69583069
1758;83.90571948;16.56438345
1759;84.10224741;16.41837691
1760;84.24159626;16.26730625
1761;84.37141298;16.09508646
1762;84.58110475;15.95374589
1763;84.77882663;15.75902758
1764;84.94449728;15.57342082
1765;85.13551441;15.39198635
1766;85.28363943;15.19804851
1767;85.50739002;15.00148135
1768;85.71092939;14.80387971
1769;85.90271004;14.60011597
1770;86.10565436;14.38688886
1771;86.31184721;14.18546446
1772;86.52708143;13.98109412
1773;86.71771749;13.77764073
1774;86.93713492;13.5797733
1775;87.12685518;13.3786057
1776;87.31634857;13.17931173
1777;87.53619615;12.99501315
1778;87.71756894;12.80714377
1779;87.84064823;12.62815771
1780;88.03648776;12.44910659
1781;88.20578533;12.29072551
1782;88.38975875;12.12991361
1783;88.49752315;12.00481803
1784;88.641462;11.8598173
1785;88.73789362;11.73923831
1786;88.88058967;11.64002622
1787;88.95860737;11.55115359
1788;89.02186646;11.46974402
1789;89.0807307;11.40922333
1790;89.141599;11.35924183
1791;89.16893336;11.34184956
1792;89.18054827;11.31915098
1793;89.18094219;11.32740435
1794;89.1476359;11.34364425
1795;89.14702765;11.39075008
1796;89.04793198;11.44125714
1797;88.99303965;11.51523152
1798;88.85922734;11.61468709
1799;88.82595006;11.73133087
1800;88.63445092;11.84775434
1801;88.52218065;12.00052928
1802;88.34026446;12.17621695
1803;88.1301299;12.35179116
1804;87.98263353;12.54651222
1805;87.75132727;12.75857266
1806;87.526302;12.98462644
1807;87.27254522;13.22586716
1808;87.01769938;13.48641349
1809;86.76120274;13.7506383
1810;86.46459205;14.01795859
1811;86.17862759;14.31035321
1812;85.88455928;14.62013748
1813;85.57836611;14.91160412
1814;85.27596705;15.23644615
1815;84.92192299;15.55457882
1816;84.63548857;15.88882409
1817;84.27653319;16.23614854
1818;83.92189851;16.5744779
1819;83.58741242;16.91049189
1820;83.2207373;17.25640112
1821;82.92187231;17.62045598
1822;82.53365738;17.94006757
1823;82.25191425;18.30101954
1824;81.88845976;18.64022624
1825;81.55063476;18.96620651
1826;81.2100108;19.30416935
1827;80.88342586;19.63395414
1828;80.58187545;19.94575894
1829;80.27985534;20.24547571
1830;79.96868122;20.54567421
1831;79.68482273;20.85030865
1832;79.40047183;21.13391069
1833;79.08703262;21.41297639
1834;78.84569931;21.69363607
1835;78.55681272;21.93550757
1836;78.32362123;22.2084474
1837;78.07320534;22.45532038
1838;77.84810819;22.68902735
1839;77.63454995;22.91072554
1840;77.41663609;23.11971892
1841;77.19499843;23.30359152
1842;77.0361122;23.4854409
1843;76.85516716;23.64962242
1844;76.70760068;23.8029117
1845;76.57780067;23.93531785
1846;76.46981223;24.05353684
1847;76.3532171;24.1570557
1848;76.26399355;24.25206915
1849;76.17706755;24.33954899
1850;76.10880884;24.40618659
1851;76.05953992;24.45347292
1852;76.02267323;24.49790435
1853;75.97639415;24.51490532
1854;75.97263577;24.53033286
1855;75.97997493;24.52393671
1856;75.99249361;24.50830751
1857;76.02607492;24.47317116
1858;76.06464967;24.42862324
1859;76.13143857;24.37529122
1860;76.2121483;24.3131472
1861;76.25442545;24.2206822
1862;76.36686529;24.13914428
1863;76.48695906;24.05191649
1864;76.5924582;23.93510149
1865;76.7315189;23.80705735
1866;76.85329224;23.65798126
1867;77.02787571;23.50640883
1868;77.18236108;23.33311279
1869;77.37243394;23.14420994
1870;77.56352389;22.94045561
1871;77.77592505;22.71101631
1872;77.98673342;22.47652735
1873;78.26587189;22.24985531
1874;78.4875335;21.9920837
1875;78.7237824;21.74108469
1876;78.97556539;21.49614775
1877;79.22436662;21.23496568
1878;79.48232638;20.99100127
1879;79.72562829;20.73557429
1880;79.97701748;20.47842542
1881;80.24818255;20.21137801
1882;80.49854091;19.95408878
1883;80.77684515;19.67311698
1884;81.07982831;19.37761834
1885;81.34676514;19.10205396
1886;81.67121394;18.81407744
1887;81.91324952;18.49259269
1888;82.23074094;18.18846739
1889;82.53232769;17.89951867
1890;82.81803703;17.58208909
1891;83.17502284;17.29562873
1892;83.44427512;17.00482738
1893;83.73463981;16.69393253
1894;84.02391069;16.40705035
1895;84.32771738;16.12819505
1896;84.62117274;15.83669174
1897;84.90744419;15.54282072
1898;85.16371047;15.27559488
1899;85.46701925;14.99187014
1900;85.7400618;14.70507161
1901;86.02493332;14.44919296
1902;86.2498228;14.16529613
1903;86.53702846;13.90406833
1904;86.76221187;13.6533987
1905;87.0258065;13.41529729
1906;87.22619682;13.1759313
1907;87.4255234;12.96335148
1908;87.6483511;12.76088529
1909;87.82640419;12.56975633
1910;88.06832646;12.39334932
1911;88.24179029;12.23649734
1912;88.35858171;12.07907827
1913;88.48859073;11.93181742
1914;88.59676801;11.80004755
1915;88.71561641;11.67936283
1916;88.82180645;11.57933152
1917;88.9104579;11.48813103
1918;89.0028165;11.40567647
1919;89.07848278;11.33606153
1920;89.0742089;11.28150474
1921;89.10873696;11.22342901
1922;89.14526832;11.21367607
1923;89.18319313;11.19469662
1924;89.17709817;11.19372033
1925;89.1852308;11.1993884
1926;89.14652258;11.21780545
1927;89.12919906;11.25368154
1928;89.09373275;11.29868703
1929;89.04221099;11.34966784
1930;88.97193339;11.40601588
1931;88.89826385;11.48468927
1932;88.83606985;11.56654042
1933;88.76655704;11.65237554
1934;88.62235746;11.75166233
1935;88.50293739;11.85954767
1936;88.40533271;11.96695969
1937;88.2915902;12.08385116
1938;88.19670797;12.21626693
1939;88.04495383;12.33617757
1940;87.91990275;12.46787192
1941;87.78531093;12.61559541
1942;87.6543197;12.74581596
1943;87.5144446;12.88007477
1944;87.35699479;13.02745157
1945;87.21634497;13.16911577
1946;87.09111867;13.31149136
1947;86.95108798;13.46517481
1948;86.80946138;13.60029783
1949;86.67991109;13.72579283
1950;86.55700501;13.88043654
1951;86.346692;14.02603535
1952;86.26587791;14.15017819
1953;86.15543464;14.28138449
1954;85.97848183;14.40118769
1955;85.81711872;14.53386805
1956;85.76757426;14.65647854
1957;85.63863086;14.77641823
1958;85.52925927;14.8748494
1959;85.42270288;14.99320309
1960;85.32300286;15.09414214
1961;85.22511681;15.18119631
1962;85.14149065;15.27428687
1963;85.05507041;15.3660099
1964;84.9740806;15.43671053
1965;84.92203254;15.50902122
1966;84.84178423;15.57239957
1967;84.77404657;15.626593
1968;84.74631895;15.68484577
1969;84.69522521;15.72471955
1970;84.66128495;15.76038093
1971;84.62830402;15.79294672
1972;84.59596135;15.81932413
1973;84.56521423;15.83247649
1974;84.56324336;15.85116089
1975;84.61269231;15.86569405
1976;84.5324009;15.8428161
1977;84.56468073;15.84098641
1978;84.63666779;15.8356009
1979;84.62371933;15.80185708
1980;84.61390659;15.77219359
1981;84.68132485;15.75812713
1982;84.70298479;15.71224276
1983;84.75303123;15.67115593
1984;84.7823877;15.61627571
1985;84.84268323;15.570574
1986;84.901556;15.5124821
1987;84.93982053;15.44870678
1988;85.04374185;15.38568782
1989;85.06941876;15.31055241
1990;85.13895568;15.2334578
1991;85.28946242;15.17200498
1992;85.27963723;15.08214738
1993;85.35778858;15.00255085
1994;85.44724117;14.92267785
1995;85.5424126;14.83893754
1996;85.61807395;14.75454009
1997;85.71111545;14.66899107
1998;85.81539274;14.57857007
1999;85.87985465;14.49492499
2000;85.91852218;14.3853712
2001;85.98295006;14.29644149
2002;86.05458981;14.21236356
2003;86.14222525;14.12284962
2004;86.23168936;14.04310541
2005;86.27459317;13.96362394
2006;86.41451657;13.89106025
2007;86.42760162;13.80436127
2008;86.4746042;13.7387584
2009;86.61127303;13.6798143
2010;86.67187877;13.60529071
2011;86.64358283;13.54022743
2012;86.75072141;13.5026324
2013;86.74480002;13.44933132
2014;86.83080917;13.40568284
2015;86.81352999;13.36774903
2016;86.85988297;13.34203686
2017;86.8979494;13.30867311
2018;86.85511295;13.29270217
2019;86.89616265;13.28425548
2020;86.87893051;13.28344985
2021;86.86141504;13.27595711
2022;86.83902797;13.29185293
2023;86.80587463;13.30719077
2024;86.77452057;13.33766416
2025;86.73366911;13.36997071
2026;86.66981999;13.41238765
2027;86.61517733;13.46223383
2028;86.55270365;13.5267956
2029;86.47088958;13.59433085
2030;86.38492969;13.66603106
2031;86.29034485;13.74366953
2032;86.20332299;13.83662825
2033;86.09377826;13.94094974
2034;85.97438118;14.03892999
2035;85.84976589;14.16669709
2036;85.70819943;14.28482885
2037;85.5784822;14.4053474
2038;85.41404346;14.54619785
2039;85.25907181;14.68842084
2040;85.11867015;14.82730942
2041;84.95129013;14.99566191
2042;84.77538033;15.15869874
2043;84.59449066;15.32319398
2044;84.42886764;15.49283169
2045;84.22948257;15.67953437
2046;84.03915537;15.85795068
2047;83.85706164;16.04607625
2048;83.64387403;16.24670191
2049;83.43775743;16.43784838
2050;83.241045;16.62971096
2051;83.04657859;16.83319792
2052;82.83052206;17.0455759
2053;82.59840288;17.23126415
2054;82.42328606;17.45458598
2055;82.20328581;17.65724738
2056;81.9481787;17.86095257
2057;81.77888288;18.07971356
2058;81.55967644;18.2808689
2059;81.37981362;18.48781496
2060;81.09838906;18.7056061
2061;80.91962412;18.91321002
2062;80.71601927;19.11509722
2063;80.527571;19.31442643
2064;80.31153582;19.5159489
2065;80.11540348;19.71555294
2066;79.91491679;19.90212585
2067;79.73844962;20.11143789
2068;79.53986859;20.29397694
2069;79.35743136;20.47705287
2070;79.18551795;20.655403
2071;79.01479098;20.83441695
2072;78.83275537;21.0062559
2073;78.70326739;21.17185945
2074;78.51729269;21.33393274
2075;78.36318065;21.48446902
2076;78.22785394;21.64527684
2077;78.08849161;21.77934575
2078;77.91768064;21.90421744
2079;77.83144806;22.05648108
2080;77.69265963;22.17330025
2081;77.60339163;22.28436512
2082;77.44461922;22.39170371
2083;77.36973502;22.50330279
2084;77.27620891;22.59192454
2085;77.18783105;22.68173412
2086;77.11024159;22.76879922
2087;77.01143243;22.83580591
2088;76.96639075;22.90174906
2089;76.91081532;22.9583194
2090;76.86672279;23.01215058
2091;76.80616209;23.04051909
2092;76.77861259;23.07546085
2093;76.75595262;23.10366739
2094;76.71600872;23.1119269
2095;76.71012364;23.12578903
2096;76.70912428;23.12506617
2097;76.69723275;23.11842183
2098;76.73511573;23.10923722
2099;76.73936361;23.09243528
2100;76.74127263;23.04373065
2101;76.79677917;23.01131483
2102;76.84944531;22.95324814
2103;76.88051879;22.90824189
2104;76.93924687;22.84728513
2105;77.00727409;22.76657799
2106;77.12282915;22.69052758
2107;77.14557876;22.60649457
2108;77.24760755;22.51728064
2109;77.30643138;22.39920327
2110;77.47965513;22.3010227
2111;77.5426694;22.17420742
2112;77.68294967;22.0500255
2113;77.76790928;21.92301196
2114;77.9264484;21.77555286
2115;78.05974811;21.6241172
2116;78.17697448;21.48829059
2117;78.33140065;21.32107648
2118;78.47468973;21.14171704
2119;78.6541817;20.9939184
2120;78.79235983;20.80140048
2121;78.99390983;20.61485333
2122;79.15411578;20.44190388
2123;79.31984365;20.24275525
2124;79.49559139;20.03342688
2125;79.71707815;19.83202581
2126;79.8950655;19.62800379
2127;80.080734;19.4124243
2128;80.26831299;19.18167597
2129;80.46915594;18.97138803
2130;80.68681535;18.74352033
2131;80.86186166;18.49944056
2132;81.08556286;18.28138591
2133;81.27962213;18.03735903
2134;81.49835791;17.79890068
2135;81.68464679;17.56103021
2136;81.88440886;17.3164367
2137;82.1057985;17.06317102
2138;82.29266178;16.82363612
2139;82.50080926;16.58563433
2140;82.72072058;16.33807706
2141;82.9159745;16.0970137
2142;83.08509204;15.83913493
2143;83.33110559;15.59659798
2144;83.50603538;15.35543595
2145;83.6749297;15.10342382
2146;83.87249446;14.85914969
2147;84.07936417;14.61983493
2148;84.24161131;14.38387023
2149;84.37771366;14.13669171
2150;84.5926871;13.90839139
2151;84.76009443;13.68718191
2152;84.91221887;13.45275546
2153;85.03300063;13.23617592
2154;85.21641128;13.02341058
2155;85.36776615;12.82126383
2156;85.47200088;12.59774745
2157;85.60858733;12.41360646
2158;85.73849418;12.21320216
2159;85.85761899;12.02622668
2160;85.94419508;11.85128234
2161;86.06374688;11.6812323
2162;86.16145182;11.51049231
2163;86.23098381;11.35436118
