Wavelength (nm);P-Polarized;S-Polarized;;;
1841;74,97409821;78,28515625;;;
1842;75,01094818;78,16164398;;;
1843;74,99996185;78,15063477;;;
1844;75,00328827;78,19586945;;;
1845;75,02037811;78,27838898;;;
1846;75,06007385;78,33164215;;;
1847;75,05459595;78,26898193;;;
1848;75,11942291;78,30447388;;;
1849;75,14024353;78,26068878;;;
1850;75,15473175;78,19889069;;;
1851;75,14413452;78,32886505;;;
1852;75,15849304;78,35128784;;;
1853;75,20313263;78,35861969;;;
1854;75,19088745;78,31654358;;;
1855;75,21054077;78,31703949;;;
1856;75,21868134;78,37445068;;;
1857;75,20197296;78,34020233;;;
1858;75,22409058;78,36856079;;;
1859;75,26985168;78,35545349;;;
1860;75,27407837;78,32086182;;;
1861;75,30102539;78,39307404;;;
1862;75,29557037;78,34407043;;;
1863;75,31100464;78,3900528;;;
1864;75,33773041;78,46510315;;;
1865;75,33522034;78,35796356;;;
1866;75,32055664;78,4460907;;;
1867;75,33467865;78,49375153;;;
1868;75,35754395;78,44126129;;;
1869;75,36345673;78,49028015;;;
1870;75,41537476;78,4949646;;;
1871;75,40557861;78,51115417;;;
1872;75,47302246;78,47457123;;;
1873;75,42389679;78,38502502;;;
1874;75,47657013;78,30610657;;;
1875;75,49662781;78,35034943;;;
1876;75,50748444;78,4079361;;;
1877;75,47026825;78,37081146;;;
1878;75,46221161;78,37420654;;;
1879;75,47938538;78,35946655;;;
1880;75,51435089;78,46027374;;;
1881;75,48813629;78,45938873;;;
1882;75,46089172;78,43935394;;;
1883;75,49702454;78,38249207;;;
1884;75,52407837;78,30240631;;;
1885;75,49308777;78,34162903;;;
1886;75,53679657;78,38244629;;;
1887;75,51285553;78,37232208;;;
1888;75,49499512;78,3888092;;;
1889;75,53688812;78,43615723;;;
1890;75,56490326;78,39992523;;;
1891;75,54971313;78,40875244;;;
1892;75,5352478;78,34178162;;;
1893;75,54220581;78,31591797;;;
1894;75,54727936;78,3312912;;;
1895;75,53816986;78,31542206;;;
1896;75,50014496;78,29358673;;;
1897;75,52676392;78,38687897;;;
1898;75,53369904;78,36631012;;;
1899;75,54638672;78,27511597;;;
1900;75,57566833;78,21198273;;;
1901;75,58618927;78,28507996;;;
1902;75,54572296;78,27516174;;;
1903;75,51222992;78,30788422;;;
1904;75,53195953;78,21624756;;;
1905;75,53786469;78,32653046;;;
1906;75,59936523;78,2229538;;;
1907;75,57115173;78,17794037;;;
1908;75,59364319;78,19683075;;;
1909;75,57975006;78,1988678;;;
1910;75,49931335;78,23433685;;;
1911;75,50845337;78,30856323;;;
1912;75,56673431;78,19483948;;;
1913;75,5643692;78,29681396;;;
1914;75,55936432;78,09897614;;;
1915;75,57972717;78,13894653;;;
1916;75,57828522;78,12918854;;;
1917;75,56175232;78,23015594;;;
1918;75,51825714;78,21643829;;;
1919;75,47680664;78,19373322;;;
1920;75,49909973;78,09181976;;;
1921;75,55013275;78,06687927;;;
1922;75,57989502;78,14617157;;;
1923;75,46628571;78,11274719;;;
1924;75,53983307;78,07775116;;;
1925;75,47629547;78,08314514;;;
1926;75,4681778;78,10186005;;;
1927;75,44036865;77,99137115;;;
1928;75,53199768;78,05913544;;;
1929;75,47980499;77,96277618;;;
1930;75,46419525;78,10567474;;;
1931;75,496315;78,02818298;;;
1932;75,4213028;77,95466614;;;
1933;75,45584869;78,0297699;;;
1934;75,41757202;77,88431549;;;
1935;75,40153503;77,96064758;;;
1936;75,39435577;77,99123383;;;
1937;75,42717743;77,90556335;;;
1938;75,35095215;77,99307251;;;
1939;75,39652252;77,91805267;;;
1940;75,39979553;77,78965759;;;
1941;75,33919525;77,82374573;;;
1942;75,34423828;77,93745422;;;
1943;75,33000183;77,8296051;;;
1944;75,33061218;77,8241272;;;
1945;75,32086945;77,75782776;;;
1946;75,26745605;77,89824677;;;
1947;75,26451111;77,76819611;;;
1948;75,27639771;77,76634216;;;
1949;75,28018188;77,78787231;;;
1950;75,23901367;77,79763794;;;
1951;75,24406433;77,68308258;;;
1952;75,1635437;77,67617035;;;
1953;75,22733307;77,68425751;;;
1954;75,21546936;77,719841;;;
1955;75,14837646;77,6055603;;;
1956;75,15247345;77,55229187;;;
1957;75,14487457;77,52045441;;;
1958;75,11790466;77,56636047;;;
1959;75,13368988;77,5586319;;;
1960;75,08637238;77,5332489;;;
1961;75,07981873;77,52152252;;;
1962;75,01350403;77,39060211;;;
1963;75,09371948;77,51772308;;;
1964;75,04442596;77,44106293;;;
1965;75,00747681;77,42854309;;;
1966;74,97420502;77,41009521;;;
1967;74,94580078;77,53546143;;;
1968;74,92182159;77,3459549;;;
1969;74,92803192;77,28516388;;;
1970;74,92958069;77,2749176;;;
1971;74,86209106;77,27828217;;;
1972;74,89366913;77,3495636;;;
1973;74,79675293;77,13843536;;;
1974;74,80648041;77,12365723;;;
1975;74,79444122;77,23919678;;;
1976;74,75522614;77,18575287;;;
1977;74,71958923;77,16074371;;;
1978;74,71914673;77,15259552;;;
1979;74,73410034;77,16298676;;;
1980;74,72837067;77,08319855;;;
1981;74,66985321;77,11756897;;;
1982;74,6547699;77,10172272;;;
1983;74,62753296;77,0090332;;;
1984;74,62414551;76,94918823;;;
1985;74,59919739;76,87987518;;;
1986;74,58287048;76,83938599;;;
1987;74,58528137;76,74655914;;;
1988;74,56127167;76,81859589;;;
1989;74,52101135;76,71533203;;;
1990;74,47519684;76,81591034;;;
1991;74,49871826;76,75017548;;;
1992;74,44285583;76,7450943;;;
1993;74,41764069;76,78474426;;;
1994;74,4074707;76,64576721;;;
1995;74,37785339;76,57361603;;;
1996;74,3302536;76,61491394;;;
1997;74,26254272;76,62632751;;;
1998;74,27158356;76,45295715;;;
1999;74,27760315;76,62457275;;;
2000;74,04924774;76,69898224;;;
2001;74,04370117;76,68266296;;;
2002;74,00991821;76,60109711;;;
2003;73,99808502;76,72569275;;;
2004;74,01111603;76,65109253;;;
2005;73,98085785;76,6401825;;;
2006;73,96974945;76,46259308;;;
2007;73,91277313;76,43856812;;;
2008;73,88787842;76,43663788;;;
2009;73,85209656;76,4455719;;;
2010;73,85946655;76,38790894;;;
2011;73,82910156;76,35483551;;;
2012;73,76165771;76,38040924;;;
2013;73,77057648;76,43197632;;;
2014;73,74079132;76,31427002;;;
2015;73,64989471;76,29080963;;;
2016;73,71230316;76,22986603;;;
2017;73,65342712;76,00052643;;;
2018;73,58670807;76,04496002;;;
2019;73,58114624;76,07217407;;;
2020;73,53916168;75,99609375;;;
2021;73,49278259;75,92055511;;;
2022;73,45762634;75,95941925;;;
2023;73,47549438;75,90279388;;;
2024;73,43864441;75,89372253;;;
2025;73,3647995;75,87672424;;;
2026;73,384552;75,79631042;;;
2027;73,35697937;75,73330688;;;
2028;73,28035736;75,77241516;;;
2029;73,26986694;75,78708649;;;
2030;73,26400757;75,70793915;;;
2031;73,19316864;75,57170105;;;
2032;73,14878845;75,63288879;;;
2033;73,11278534;75,55259705;;;
2034;73,09967041;75,55664825;;;
2035;73,05945587;75,38707733;;;
2036;73,04766083;75,42510986;;;
2037;72,98227692;75,27655792;;;
2038;72,9069519;75,19828033;;;
2039;72,85852051;75,22930908;;;
2040;72,88447571;75,22049713;;;
2041;72,76828003;75,03790283;;;
2042;72,73784637;75,09577179;;;
2043;72,66431427;74,93383026;;;
2044;72,62094879;74,89342499;;;
2045;72,49084473;74,83122253;;;
2046;72,52729797;74,82223511;;;
2047;72,43721771;74,68860626;;;
2048;72,34048462;74,57010651;;;
2049;72,28548431;74,52750397;;;
2050;72,24539948;74,49868774;;;
2051;72,16793823;74,29084778;;;
2052;72,0806427;74,28958893;;;
2053;72,04376984;74,35072327;;;
2054;71,97900391;74,20740509;;;
2055;71,91262054;74,13008118;;;
2056;71,86019897;73,94178009;;;
2057;71,73807526;73,98822021;;;
2058;71,6743927;73,88840485;;;
2059;71,57540131;73,7833786;;;
2060;71,43749237;73,59490967;;;
2061;71,36123657;73,51265717;;;
2062;71,32013702;73,35852814;;;
2063;71,22571564;73,45172119;;;
2064;71,09381866;73,12257385;;;
2065;71,04229736;73,07239532;;;
2066;70,90353394;73,02267456;;;
2067;70,79290009;72,90766144;;;
2068;70,64783478;72,6897049;;;
2069;70,5951767;72,72936249;;;
2070;70,4395752;72,56277466;;;
2071;70,37882996;72,40226746;;;
2072;70,22208405;72,32597351;;;
2073;70,1252594;72,20355225;;;
2074;69,95019531;71,92979431;;;
2075;69,88882446;71,8911972;;;
2076;69,75232697;71,76809692;;;
2077;69,65122986;71,60266876;;;
2078;69,57878113;71,50839996;;;
2079;69,39224243;71,27845764;;;
2080;69,27102661;71,26413727;;;
2081;69,14354706;71,20210266;;;
2082;69,04076385;71,01301575;;;
2083;68,93962097;70,94630432;;;
2084;68,80252838;70,86287689;;;
2085;68,70025635;70,66087341;;;
2086;68,53066254;70,44482422;;;
2087;68,46523285;70,50456238;;;
2088;68,34294128;70,36923218;;;
2089;68,23223114;70,1397171;;;
2090;68,08917999;69,94101715;;;
2091;68,04449463;69,84638977;;;
2092;67,90139771;69,73925781;;;
2093;67,75343323;69,62993622;;;
2094;67,64389801;69,55099487;;;
2095;67,51568604;69,4855957;;;
2096;67,43602753;69,24714661;;;
2097;67,27152252;69,10172272;;;
2098;67,14675903;69,09615326;;;
2099;67,06407928;68,89729309;;;
2100;66,91699219;68,73593903;;;
2101;66,86190033;68,51306152;;;
2102;66,72128296;68,55661774;;;
2103;66,53874969;68,35601807;;;
2104;66,4263916;68,22412872;;;
2105;66,26036072;68,09629059;;;
2106;66,14592743;67,90528107;;;
2107;65,95169449;67,55999756;;;
2108;65,8419342;67,67034149;;;
2109;65,7718277;67,44038391;;;
2110;65,60011673;67,48239136;;;
2111;65,48144531;67,28577423;;;
2112;65,38871765;67,21945953;;;
2113;65,29108429;66,96700287;;;
2114;65,16188431;66,94181061;;;
2115;65,06301498;66,75616455;;;
2116;64,94321442;66,74189758;;;
2117;64,88965225;66,64205933;;;
2118;64,7654953;66,62658691;;;
2119;64,71053696;66,52227783;;;
2120;64,6507988;66,27310944;;;
2121;64,58367157;66,27706909;;;
2122;64,50798035;66,13063049;;;
2123;64,4589386;66,06401062;;;
2124;64,4369278;66,14152527;;;
2125;64,4186821;66,04428101;;;
2126;64,29640961;66,0391922;;;
2127;64,36372757;65,92340851;;;
2128;64,24908066;65,85728836;;;
2129;64,30126572;66,00301361;;;
2130;64,20882416;65,78394318;;;
2131;64,14052963;65,74843216;;;
2132;64,16254807;65,73167801;;;
2133;64,15163422;65,69780731;;;
2134;64,08898544;65,60032654;;;
2135;64,06834793;65,73537064;;;
2136;64,03800964;65,75697327;;;
2137;63,9536171;65,66107559;;;
2138;63,96970367;65,60170364;;;
2139;63,9727211;65,67689514;;;
2140;63,88157654;65,54977036;;;
2141;63,95733643;65,40312958;;;
2142;63,88246536;65,4483223;;;
2143;63,78435516;65,54682541;;;
2144;63,7819252;65,45271301;;;
2145;63,80823517;65,45706177;;;
2146;63,73744965;65,33555603;;;
2147;63,64873886;65,35046768;;;
2148;63,6474762;65,34719849;;;
2149;63,60768127;65,2816124;;;
2150;63,55441284;65,25500488;;;
2151;63,46223068;65,13945007;;;
2152;63,53216934;65,15454102;;;
2153;63,4360466;65,06860352;;;
2154;63,42580032;64,88695526;;;
2155;63,36548996;65,11325455;;;
2156;63,30153656;64,86612701;;;
2157;63,24650192;64,72356033;;;
2158;63,17804718;64,81180573;;;
2159;63,11256409;64,67328262;;;
2160;63,0989151;64,70051575;;;
2161;63,06768799;64,63146973;;;
2162;62,969841;64,4901886;;;
2163;62,94509506;64,50903702;;;
2164;62,93457413;64,54154587;;;
2165;62,81843567;64,39092255;;;
2166;62,71885681;64,41779327;;;
2167;62,67574692;64,32928085;;;
2168;62,59734726;64,28938293;;;
2169;62,45505524;63,95461655;;;
2170;62,43637466;64,13359833;;;
2171;62,32254028;64,0342598;;;
2172;62,24839401;63,98617935;;;
2173;62,18090057;63,74689102;;;
2174;62,04729843;63,63848495;;;
2175;61,89113998;63,57127762;;;
2176;61,74361801;63,36574173;;;
2177;61,76012802;63,04649734;;;
2178;61,61795425;63,11575317;;;
2179;61,51593399;63,02244186;;;
2180;61,34557343;63,04119492;;;
2181;61,27159882;62,88723373;;;
2182;61,04914856;62,68326187;;;
2183;60,92134857;62,4251442;;;
2184;60,82350159;62,21841812;;;
2185;60,73684311;62,30125046;;;
2186;60,54515839;62,14227295;;;
2187;60,37541962;61,90995026;;;
2188;60,25188828;61,55498886;;;
2189;60,11819458;61,83881378;;;
2190;59,99755859;61,51294327;;;
2191;59,93740845;61,36381149;;;
2192;59,75510788;61,20834351;;;
2193;59,57358551;61,04794312;;;
2194;59,4764595;60,93054581;;;
2195;59,29963303;60,79362869;;;
2196;59,15544128;60,55937576;;;
2197;59,04892731;60,40196609;;;
2198;58,90234756;60,33544922;;;
2199;58,77424622;60,12734985;;;
2200;58,64902878;60,02148438;;;
2201;58,55698776;59,91220093;;;
2202;58,41917419;59,8482399;;;
2203;58,26328659;59,78993988;;;
2204;58,14804459;59,63856125;;;
2205;58,07144165;59,44574738;;;
2206;57,93112564;59,17654419;;;
2207;57,80210876;59,43694305;;;
2208;57,6497879;59,22610855;;;
2209;57,56118393;58,90890121;;;
2210;57,47011566;58,68223572;;;
2211;57,27998352;58,69824982;;;
2212;57,179142;58,62603378;;;
2213;57,10007858;58,39958191;;;
2214;56,97697067;58,33164215;;;
2215;56,8858223;58,41234589;;;
2216;56,84929657;58,20180511;;;
2217;56,74578857;58,30657578;;;
2218;56,62690735;57,88563538;;;
2219;56,43413925;57,95103073;;;
2220;56,51651382;57,9286232;;;
2221;56,33712006;57,73102951;;;
2222;56,37443161;57,67647171;;;
2223;56,23953629;57,45326996;;;
2224;56,1640892;57,57965469;;;
2225;56,06196213;57,47986603;;;
2226;56,12085724;57,28671265;;;
2227;56,01088715;57,25036621;;;
2228;56,00642776;57,18695831;;;
2229;55,9119072;57,22719193;;;
2230;55,81323242;57,20704269;;;
2231;55,85015106;57,33841705;;;
2232;55,82211304;57,18769455;;;
2233;55,7755127;57,16047668;;;
2234;55,74724197;57,09873199;;;
2235;55,71208954;57,16749573;;;
2236;55,74250412;56,96140671;;;
2237;55,6160965;56,92490005;;;
2238;55,71743393;56,94561768;;;
2239;55,64328766;56,94119644;;;
2240;55,64247131;56,71941376;;;
2241;55,62003326;56,94029999;;;
2242;55,59258652;56,84130478;;;
2243;55,57358551;56,93369293;;;
2244;55,52437592;56,891922;;;
2245;55,5849762;56,96570969;;;
2246;55,52210236;56,96338654;;;
2247;55,68949127;56,65389633;;;
2248;55,55337906;56,70765686;;;
2249;55,50183105;56,74410248;;;
2250;55,62696838;56,75108719;;;
2251;55,49787521;56,79203033;;;
2252;55,56038666;56,8666954;;;
2253;55,5794487;56,8725853;;;
2254;55,58031845;56,66209793;;;
2255;55,47176743;56,77396393;;;
2256;55,48874283;56,49504089;;;
2257;55,51376343;56,76050568;;;
2258;55,41445923;56,7427597;;;
2259;55,50465012;56,71529388;;;
2260;55,51041031;56,89375687;;;
2261;55,57997513;56,733284;;;
2262;55,49108124;56,76916504;;;
2263;55,44138336;56,69486618;;;
2264;55,528862;56,65740585;;;
2265;55,44080353;56,6625061;;;
2266;55,43140411;56,62346649;;;
2267;55,54759598;56,82634735;;;
2268;55,52719879;56,54737091;;;
2269;55,5415535;56,89999008;;;
2270;55,41711807;56,95514297;;;
2271;55,49214554;57,01504517;;;
2272;55,5127449;56,85416031;;;
2273;55,44065475;56,85389328;;;
2274;55,44775772;56,68144226;;;
2275;55,53848267;56,7321434;;;
2276;55,49875641;56,40743637;;;
2277;55,4750824;56,70806503;;;
2278;55,4077301;56,89604568;;;
2279;55,44502258;56,54589844;;;
2280;55,53640366;56,53872681;;;
2281;55,48556137;56,87954712;;;
2282;55,44436646;56,69392395;;;
2283;55,45332718;56,9079895;;;
2284;55,46183777;56,85309982;;;
2285;55,41394424;56,6807518;;;
2286;55,41428375;56,73550034;;;
2287;55,4742775;56,53655243;;;
2288;55,47716141;56,6545372;;;
2289;55,47954178;56,73136139;;;
2290;55,42502594;56,4838562;;;
2291;55,34583664;56,71440506;;;
2292;55,40117645;56,77517319;;;
2293;55,39039612;56,47819901;;;
2294;55,33440399;56,61023331;;;
2295;55,43358612;56,47348404;;;
2296;55,41924286;56,65462875;;;
2297;55,41458893;56,39668274;;;
2298;55,35670853;56,84464645;;;
2299;55,31010056;56,64036942;;;
2300;55,38314056;56,75150299;;;
2301;55,34425735;56,40345001;;;
2302;55,32762527;56,19953918;;;
2303;55,30289078;56,21050644;;;
2304;55,29902649;56,70538712;;;
2305;55,30550003;56,41259003;;;
2306;55,25878906;56,2203598;;;
2307;55,27783203;56,25243378;;;
2308;55,25053787;56,62868881;;;
2309;55,23895264;56,48719406;;;
2310;55,26659775;56,2052803;;;
2311;55,24500656;56,34754562;;;
2312;55,16274261;56,54193878;;;
2313;55,14317322;56,20184326;;;
2314;55,09536362;56,18597031;;;
2315;55,15932465;56,39637375;;;
2316;55,1121254;55,84692001;;;
2317;55,04764557;56,22589111;;;
2318;55,06415558;56,19110107;;;
2319;54,98771667;56,16739655;;;
2320;54,96027756;56,15175629;;;
2321;54,97550583;55,90547562;;;
2322;54,9240799;55,80398178;;;
2323;54,866745;56,1055603;;;
2324;54,87043381;55,80565643;;;
2325;54,81920624;55,82207108;;;
2326;54,85277557;56,00804901;;;
2327;54,75188065;55,67329788;;;
2328;54,73978806;55,81489563;;;
2329;54,70102692;55,51984406;;;
2330;54,73815918;55,87366867;;;
2331;54,63142395;55,79324722;;;
2332;54,5756073;55,37180328;;;
2333;54,59004974;55,5370903;;;
2334;54,51899338;55,24736786;;;
2335;54,47434998;55,32132721;;;
2336;54,46345901;55,37269974;;;
2337;54,36998749;55,25345993;;;
2338;54,32563782;54,9426384;;;
2339;54,32340622;55,01185989;;;
2340;54,22838974;55,23353577;;;
2341;54,17673874;55,24863815;;;
2342;54,15420532;54,89574814;;;
2343;54,09822845;55,19458771;;;
2344;54,0520134;55,09870148;;;
2345;53,98361969;54,8559494;;;
2346;53,90982819;54,63909149;;;
2347;53,86968613;54,71642303;;;
2348;53,80042267;54,95447159;;;
2349;53,71805191;54,76459885;;;
2350;53,71448135;54,64854431;;;
2351;53,65572739;54,6064682;;;
2352;53,61075592;54,45152664;;;
2353;53,51369095;53,88026428;;;
2354;53,40559769;54,18503952;;;
2355;53,37242126;54,37584686;;;
2356;53,2796936;53,99847412;;;
2357;53,17355728;54,54082108;;;
2358;53,15361023;54,23378372;;;
2359;53,04762268;53,90611649;;;
2360;52,9972496;53,99665833;;;
2361;52,87978363;53,9800415;;;
2362;52,7817688;53,44892883;;;
2363;52,70179749;53,473629;;;
2364;52,5776062;53,47983551;;;
2365;52,56779861;53,29187775;;;
2366;52,4534111;52,98471832;;;
2367;52,39619064;53,95867538;;;
2368;52,35014725;53,57915497;;;
2369;52,18439865;52,71226883;;;
2370;52,12721252;53,08317184;;;
2371;52,00701523;52,57855988;;;
2372;51,90118027;53,05031586;;;
2373;51,84638596;52,90824509;;;
2374;51,73775864;52,73141479;;;
2375;51,6235733;52,35090637;;;
2376;51,52274323;52,19070053;;;
2377;51,44724655;52,18079758;;;
2378;51,36584854;51,78664398;;;
2379;51,18507767;51,99178314;;;
2380;51,14746475;51,97314072;;;
2381;51,01610184;51,95391083;;;
2382;50,89468765;51,90327835;;;
2383;50,78802872;51,46141815;;;
2384;50,68951035;51,26877975;;;
2385;50,64126968;51,95704269;;;
2386;50,48990631;51,0454483;;;
2387;50,4108429;51,08893585;;;
2388;50,25752258;51,02505112;;;
2389;50,18682098;50,91962433;;;
2390;50,04257584;50,71194839;;;
2391;49,90569687;50,65988159;;;
2392;49,84964752;50,73769379;;;
2393;49,65995026;50,17037201;;;
2394;49,55937958;50,44335556;;;
2395;49,44997025;50,14413071;;;
2396;49,40396118;50,28681946;;;
2397;49,24731827;50,19218063;;;
2398;49,14925766;49,94856644;;;
2399;48,97122955;49,92861176;;;
2400;48,92521667;50,01275635;;;
2401;48,78385162;49,72734833;;;
2402;48,75600052;50,1560936;;;
2403;48,52849579;49,44974136;;;
2404;48,4593544;49,05000687;;;
2405;48,31822968;48,96034622;;;
2406;48,26956177;48,88698196;;;
2407;48,10143661;48,68835831;;;
2408;48,02009964;49,1729126;;;
2409;47,98014069;49,03819656;;;
2410;47,79779053;48,89694595;;;
2411;47,72328949;48,4057312;;;
2412;47,60667419;48,09811401;;;
2413;47,55420303;48,19410324;;;
2414;47,45231628;48,14698029;;;
2415;47,36649704;48,48620987;;;
2416;47,24305344;47,42195511;;;
2417;47,15846252;47,87773514;;;
2418;47,00823212;47,42104721;;;
2419;46,97448349;47,78937912;;;
2420;46,79519272;47,6532402;;;
2421;46,76235199;47,47319794;;;
2422;46,71170425;47,34988022;;;
2423;46,59209442;47,40437698;;;
2424;46,51535797;47,13973618;;;
2425;46,30686188;47,02444839;;;
2426;46,32390213;47,3632431;;;
2427;46,21308517;46,73421097;;;
2428;46,20401001;47,07170105;;;
2429;45,99622726;46,4297142;;;
2430;45,8177681;46,3234024;;;
2431;45,84480286;46,57009506;;;
2432;45,75440216;46,69356918;;;
2433;45,65942383;46,91134644;;;
2434;45,51960373;45,38165665;;;
2435;45,50453186;45,8781395;;;
2436;45,30257797;45,67552567;;;
2437;45,2156105;46,08869171;;;
2438;45,1168251;45,70411682;;;
2439;45,08189774;45,97408295;;;
2440;45,00860977;45,95095062;;;
2441;44,91041946;45,21212006;;;
2442;44,78043365;45,16983795;;;
2443;44,64860916;45,44470978;;;
2444;44,49573135;45,1639595;;;
2445;44,51275253;45,40155792;;;
2446;44,40713882;45,0701828;;;
2447;44,33805084;44,99224091;;;
2448;44,17079163;44,85817337;;;
2449;44,06370926;44,42946243;;;
2450;44,01753616;44,11276627;;;
2451;43,8934288;44,71374512;;;
2452;43,84308624;44,42867279;;;
2453;43,68785858;44,33956146;;;
2454;43,65885162;44,15739059;;;
2455;43,56533813;44,44625854;;;
2456;43,36294556;43,86805344;;;
2457;43,26519012;43,43495178;;;
2458;43,19134521;43,25475311;;;
2459;43,07397461;43,83456802;;;
2460;43,12405014;43,66518021;;;
2461;42,91670227;43,27017212;;;
2462;42,81084061;43,48407745;;;
2463;42,62242889;43,4567337;;;
2464;42,6924324;42,97442627;;;
2465;42,45967102;42,92847824;;;
2466;42,39288712;43,15631485;;;
2467;42,30671692;42,03521347;;;
2468;42,25871277;43,09205627;;;
2469;42,1569252;42,83963776;;;
2470;41,99243546;43,03709793;;;
2471;41,95541;42,28061295;;;
2472;41,9487915;42,19523239;;;
2473;41,85199356;42,57775116;;;
2474;41,700634;42,29716873;;;
2475;41,6162796;42,45261002;;;
2476;41,61461258;41,98896027;;;
2477;41,4621048;41,5425415;;;
2478;41,50139236;42,16683578;;;
2479;41,34382248;42,05011368;;;
2480;41,17996216;41,91114426;;;
2481;41,05723572;41,56945038;;;
2482;40,97900009;41,42906189;;;
2483;40,89415741;41,28110123;;;
2484;40,78483582;41,05228424;;;
2485;40,88564301;41,20708466;;;
2486;40,67011642;41,53815842;;;
2487;40,72869873;41,48872757;;;
2488;40,48633194;40,85528183;;;
2489;40,64582443;41,41012192;;;
2490;40,37424469;40,61480713;;;
2491;40,24105835;40,29417419;;;
2492;40,20774078;41,4638176;;;
2493;40,11260605;41,28020096;;;
2494;40,14041519;40,46130753;;;
2495;39,95494461;40,31034088;;;
2496;40,00730515;39,82976151;;;
2497;39,92436981;40,57540512;;;
2498;39,91484833;40,21044922;;;
2499;39,89006042;40,20542145;;;
2500;39,87382889;40,74605179;;;
