Wavelength (nm);P-Polarized;S-Polarized;;;
1067;15,93522644;10,49895859;;;
1068;15,8541193;10,43041325;;;
1069;15,8394022;10,41139317;;;
1070;15,82066631;10,38949394;;;
1071;15,79618549;10,35273552;;;
1072;15,72145653;10,3362217;;;
1073;15,65913773;10,26892281;;;
1074;15,69305134;10,27049637;;;
1075;15,60398006;10,23038769;;;
1076;15,57441616;10,19336319;;;
1077;15,54409504;10,17468357;;;
1078;15,5192728;10,12370777;;;
1079;15,49879265;10,07509899;;;
1080;15,46854591;10,10281563;;;
1081;15,43264484;10,02466011;;;
1082;15,42666531;10,0587635;;;
1083;15,33730984;9,980528831;;;
1084;15,32143402;9,961917877;;;
1085;15,30970573;9,941531181;;;
1086;15,25315285;9,902688026;;;
1087;15,27489853;9,917403221;;;
1088;15,25720596;9,854819298;;;
1089;15,15707207;9,807644844;;;
1090;15,2026825;9,833539963;;;
1091;15,15727139;9,791689873;;;
1092;15,08990002;9,742650986;;;
1093;15,07674408;9,711678505;;;
1094;15,02495384;9,692681313;;;
1095;15,03249168;9,676598549;;;
1096;15,00899029;9,652062416;;;
1097;15,00000286;9,632562637;;;
1098;14,90985584;9,575120926;;;
1099;14,91301346;9,551802635;;;
1100;14,88996506;9,541220665;;;
1101;14,85002899;9,482201576;;;
1102;14,82866955;9,488847733;;;
1103;14,80490494;9,476047516;;;
1104;14,77322483;9,412520409;;;
1105;14,747859;9,384539604;;;
1106;14,72651863;9,37774086;;;
1107;14,71017838;9,346276283;;;
1108;14,65738487;9,31358242;;;
1109;14,6415062;9,289822578;;;
1110;14,62874031;9,255033493;;;
1111;14,56167507;9,227751732;;;
1112;14,59045792;9,216776848;;;
1113;14,53776455;9,19132328;;;
1114;14,50747776;9,183667183;;;
1115;14,47544003;9,131918907;;;
1116;14,45653343;9,103777885;;;
1117;14,41737366;9,0841465;;;
1118;14,39245701;9,03420639;;;
1119;14,35551929;9,021841049;;;
1120;14,3532362;9,002760887;;;
1121;14,34464073;8,992308617;;;
1122;14,31515503;8,965098858;;;
1123;14,29335117;8,926495552;;;
1124;14,25496578;8,898054123;;;
1125;14,19489479;8,877714157;;;
1126;14,20424366;8,86371088;;;
1127;14,19931793;8,858112335;;;
1128;14,1637125;8,844882488;;;
1129;14,14436054;8,798384666;;;
1130;14,09002686;8,776766777;;;
1131;14,10469818;8,768262386;;;
1132;14,08418083;8,750863075;;;
1133;14,04932213;8,731200695;;;
1134;14,05042648;8,730583668;;;
1135;14,03837299;8,677778721;;;
1136;13,97877121;8,685106277;;;
1137;13,97828674;8,659191132;;;
1138;13,96175861;8,635041237;;;
1139;13,94326591;8,629368305;;;
1140;13,87294483;8,583554268;;;
1141;13,88625145;8,604846954;;;
1142;13,87658787;8,564601898;;;
1143;13,84115887;8,534769058;;;
1144;13,87222195;8,54551363;;;
1145;13,81020832;8,528968811;;;
1146;13,79585171;8,488082886;;;
1147;13,77993774;8,489181995;;;
1148;13,76559639;8,461458206;;;
1149;13,73961544;8,436196327;;;
1150;13,73212147;8,428807259;;;
1151;13,71340656;8,412968636;;;
1152;13,68791294;8,37283802;;;
1153;13,66441059;8,37848711;;;
1154;13,63129139;8,348722935;;;
1155;13,64821434;8,318965912;;;
1156;13,60544205;8,309425831;;;
1157;13,59742355;8,276002884;;;
1158;13,56899357;8,257942677;;;
1159;13,564188;8,239100456;;;
1160;13,52454567;8,228848934;;;
1161;13,53054428;8,196186543;;;
1162;13,50943851;8,200395107;;;
1163;13,49119186;8,162287712;;;
1164;13,47424889;8,137758255;;;
1165;13,47826385;8,12961483;;;
1166;13,43653488;8,09177351;;;
1167;13,43768883;8,08936882;;;
1168;13,3996067;8,069909573;;;
1169;13,37374687;8,03809166;;;
1170;13,37962341;8,027652264;;;
1171;13,36790276;7,994777679;;;
1172;13,32597637;7,979800224;;;
1173;13,31492043;7,96505928;;;
1174;13,32374191;7,965688705;;;
1175;13,27189922;7,923069954;;;
1176;13,26566696;7,907886982;;;
1177;13,26663113;7,901524067;;;
1178;13,22218132;7,866978645;;;
1179;13,21090889;7,84453392;;;
1180;13,17300129;7,831818581;;;
1181;13,15871429;7,820601463;;;
1182;13,16904545;7,817755699;;;
1183;13,132164;7,802446365;;;
1184;13,14377785;7,793523788;;;
1185;13,12496662;7,783102512;;;
1186;13,10235882;7,771838665;;;
1187;13,09099483;7,72480011;;;
1188;13,06070518;7,713241577;;;
1189;13,05169868;7,705452442;;;
1190;13,03602886;7,69065094;;;
1191;13,0509119;7,695523739;;;
1192;12,99330425;7,666220665;;;
1193;12,99965954;7,644387722;;;
1194;13,00905037;7,643799782;;;
1195;12,96897888;7,640074253;;;
1196;12,96712875;7,624595165;;;
1197;12,92234039;7,606681824;;;
1198;12,93348885;7,605565548;;;
1199;12,94228935;7,587901115;;;
1200;12,90302181;7,582424164;;;
1201;12,88058949;7,547598362;;;
1202;12,85997295;7,571210384;;;
1203;12,85825634;7,533727169;;;
1204;12,85091305;7,536487579;;;
1205;12,85386562;7,517113686;;;
1206;12,8425684;7,524119377;;;
1207;12,81697655;7,519578457;;;
1208;12,79925537;7,493917942;;;
1209;12,79037476;7,464533329;;;
1210;12,80256081;7,466860294;;;
1211;12,76666641;7,438266277;;;
1212;12,75181293;7,432392597;;;
1213;12,74761486;7,442902088;;;
1214;12,74913406;7,407287598;;;
1215;12,72173405;7,407434464;;;
1216;12,7201643;7,38950634;;;
1217;12,69595528;7,371609688;;;
1218;12,69412613;7,368098259;;;
1219;12,68520927;7,356399536;;;
1220;12,65942287;7,338933945;;;
1221;12,65396309;7,314824581;;;
1222;12,67010403;7,319493294;;;
1223;12,64410591;7,299294472;;;
1224;12,65220928;7,284813404;;;
1225;12,60345936;7,272758484;;;
1226;12,6185236;7,239140987;;;
1227;12,61727619;7,243972301;;;
1228;12,58980846;7,219910145;;;
1229;12,59262371;7,222336292;;;
1230;12,55926418;7,19131279;;;
1231;12,59031487;7,17945528;;;
1232;12,55990124;7,173308849;;;
1233;12,53541756;7,152444363;;;
1234;12,53065395;7,143432617;;;
1235;12,53161335;7,123575211;;;
1236;12,50297451;7,09610939;;;
1237;12,49881744;7,097424984;;;
1238;12,50864983;7,079353333;;;
1239;12,48163414;7,067167759;;;
1240;12,46127892;7,051332951;;;
1241;12,46998787;7,046133995;;;
1242;12,44730854;7,017496586;;;
1243;12,45774364;7,014128208;;;
1244;12,4227066;6,976869106;;;
1245;12,43610954;6,995217323;;;
1246;12,43401814;6,986483574;;;
1247;12,40895557;6,952582359;;;
1248;12,38953781;6,944097996;;;
1249;12,37759876;6,935545444;;;
1250;12,36343956;6,916654587;;;
1251;12,36088657;6,900975704;;;
1252;12,32967472;6,878311157;;;
1253;12,33989429;6,869075298;;;
1254;12,32424355;6,860592842;;;
1255;12,30775166;6,864598751;;;
1256;12,29397202;6,843057632;;;
1257;12,29633617;6,834643364;;;
1258;12,29445171;6,835517406;;;
1259;12,26107883;6,824622631;;;
1260;12,27812004;6,820765018;;;
1261;12,2586565;6,783620358;;;
1262;12,24730587;6,791549683;;;
1263;12,23162556;6,789643288;;;
1264;12,24179077;6,798509598;;;
1265;12,2391386;6,778423309;;;
1266;12,21164227;6,78034687;;;
1267;12,19469833;6,753064632;;;
1268;12,20202732;6,739019871;;;
1269;12,20276642;6,752856255;;;
1270;12,18898869;6,751296043;;;
1271;12,17097855;6,731177807;;;
1272;12,18143463;6,73638773;;;
1273;12,16638565;6,729846478;;;
1274;12,16380405;6,717033386;;;
1275;12,16087532;6,711947918;;;
1276;12,14562798;6,721821308;;;
1277;12,13005829;6,692515373;;;
1278;12,11557865;6,679385185;;;
1279;12,10004234;6,666251659;;;
1280;12,11340332;6,670995235;;;
1281;12,09026718;6,6734519;;;
1282;12,08783722;6,670582294;;;
1283;12,10698318;6,660672188;;;
1284;12,09823036;6,676092148;;;
1285;12,08415413;6,641256332;;;
1286;12,07723713;6,635103226;;;
1287;12,07312775;6,62790966;;;
1288;12,06903744;6,633059502;;;
1289;12,06705475;6,624116898;;;
1290;12,05976009;6,620580673;;;
1291;12,03847885;6,598567963;;;
1292;12,03159046;6,591476917;;;
1293;12,03662586;6,591803074;;;
1294;12,02366829;6,572227955;;;
1295;11,99738407;6,553295135;;;
1296;12,01082993;6,564427853;;;
1297;12,00808334;6,549899578;;;
1298;12,00436974;6,539628506;;;
1299;11,99629688;6,525929451;;;
1300;11,97919846;6,51207304;;;
1301;11,96811485;6,502561092;;;
1302;11,99562836;6,505427361;;;
1303;11,97652054;6,494744301;;;
1304;11,95535183;6,468766212;;;
1305;11,96616077;6,462150097;;;
1306;11,95655918;6,456698895;;;
1307;11,94251823;6,445833683;;;
1308;11,93891907;6,421336174;;;
1309;11,92015171;6,406766891;;;
1310;11,92624378;6,407585621;;;
1311;11,91222477;6,389502525;;;
1312;11,90950966;6,386112213;;;
1313;11,91332626;6,371942043;;;
1314;11,89351845;6,348181725;;;
1315;11,89671135;6,346796513;;;
1316;11,88431358;6,338492393;;;
1317;11,88325119;6,313693523;;;
1318;11,87846565;6,284955025;;;
1319;11,87090969;6,293231964;;;
1320;11,85897255;6,273114204;;;
1321;11,84996414;6,271374226;;;
1322;11,84974575;6,248068333;;;
1323;11,84286118;6,237512589;;;
1324;11,81895542;6,231317043;;;
1325;11,83171558;6,227094173;;;
1326;11,80427551;6,199782372;;;
1327;11,81838989;6,19708395;;;
1328;11,79839802;6,193916798;;;
1329;11,7942915;6,170705795;;;
1330;11,79666042;6,172938347;;;
1331;11,78214169;6,168737888;;;
1332;11,77048206;6,163101673;;;
1333;11,75792885;6,137310028;;;
1334;11,76791954;6,149847984;;;
1335;11,76470184;6,133248806;;;
1336;11,74507713;6,124474525;;;
1337;11,75632763;6,131543636;;;
1338;11,7342329;6,109273434;;;
1339;11,72598743;6,123801231;;;
1340;11,71983719;6,076484203;;;
1341;11,72968292;6,104151249;;;
1342;11,71786022;6,097090244;;;
1343;11,71474361;6,08687067;;;
1344;11,70583057;6,089088917;;;
1345;11,6819458;6,061178684;;;
1346;11,67919827;6,057039261;;;
1347;11,67110538;6,071313381;;;
1348;11,68280792;6,07535553;;;
1349;11,68016624;6,064610958;;;
1350;11,65997219;6,049044609;;;
1351;11,65997601;6,038856983;;;
1352;11,64190006;6,035631657;;;
1353;11,64622116;6,036323547;;;
1354;11,62983608;6,026404381;;;
1355;11,62815094;6,030005932;;;
1356;11,61633492;6,024646282;;;
1357;11,61225986;6,001390934;;;
1358;11,62025833;6,032993793;;;
1359;11,60595989;6,030058861;;;
1360;11,61828518;6,018844604;;;
1361;11,62379456;6,02635622;;;
1362;11,59941006;6,00952816;;;
1363;11,58194065;5,989419937;;;
1364;11,59253883;6,005360603;;;
1365;11,58678913;6,005588055;;;
1366;11,57288551;5,996179581;;;
1367;11,56923294;5,995447159;;;
1368;11,55444145;5,99236393;;;
1369;11,54944134;5,983761311;;;
1370;11,57507324;5,990912914;;;
1371;11,54591179;5,973989964;;;
1372;11,55431175;5,980772018;;;
1373;11,53574753;5,969088554;;;
1374;11,52479649;5,962012291;;;
1375;11,5311594;5,974703312;;;
1376;11,51140976;5,937317371;;;
1377;11,5069418;5,928402424;;;
1378;11,5063467;5,951386929;;;
1379;11,46824265;5,927947521;;;
1380;11,46730137;5,908925056;;;
1381;11,46192932;5,905576706;;;
1382;11,44279289;5,880390167;;;
1383;11,422225;5,873724461;;;
1384;11,39187431;5,846600056;;;
1385;11,39244652;5,845793724;;;
1386;11,36211967;5,822062969;;;
1387;11,33628654;5,810863972;;;
1388;11,29294682;5,793905735;;;
1389;11,28569889;5,776575565;;;
1390;11,25116348;5,738491058;;;
1391;11,20840359;5,730458736;;;
1392;11,17994213;5,681290627;;;
1393;11,1288681;5,675365448;;;
1394;11,10289001;5,648177147;;;
1395;11,06567478;5,615981579;;;
1396;11,05540657;5,615319729;;;
1397;11,00672436;5,587019444;;;
1398;10,99080944;5,565886497;;;
1399;10,96358872;5,547049999;;;
1400;10,92691994;5,533438206;;;
1401;10,91852284;5,490427494;;;
1402;10,89332771;5,488969803;;;
1403;10,87591934;5,473719597;;;
1404;10,8614645;5,460991383;;;
1405;10,86185837;5,468529224;;;
1406;10,84031963;5,427096844;;;
1407;10,83962345;5,429979801;;;
1408;10,85027981;5,429940701;;;
1409;10,84450531;5,40192461;;;
1410;10,84893036;5,421957493;;;
1411;10,87801361;5,418684483;;;
1412;10,87561703;5,399707794;;;
1413;10,86883259;5,395925045;;;
1414;10,88745213;5,401460171;;;
1415;10,89943314;5,411493778;;;
1416;10,92809963;5,401017666;;;
1417;10,91851044;5,38859129;;;
1418;10,93723583;5,398076534;;;
1419;10,96163082;5,42168808;;;
1420;10,95540237;5,396296024;;;
1421;10,96912766;5,389674664;;;
1422;10,96539784;5,394364834;;;
1423;10,99252701;5,376931667;;;
1424;11,0119915;5,399100304;;;
1425;10,98773193;5,396710396;;;
1426;11,02028656;5,403653145;;;
1427;11,02667046;5,379216194;;;
1428;11,03622532;5,401793003;;;
1429;11,04558659;5,386769772;;;
1430;11,05498409;5,380936623;;;
1431;11,060709;5,398347378;;;
1432;11,05467224;5,395909786;;;
1433;11,07178974;5,418578148;;;
1434;11,07930279;5,377222538;;;
1435;11,07663441;5,395736217;;;
1436;11,08926296;5,426549435;;;
1437;11,09034252;5,382949829;;;
1438;11,09558487;5,389585018;;;
1439;11,09262848;5,392987251;;;
1440;11,11509037;5,417013168;;;
1441;11,10780048;5,400029659;;;
1442;11,10461044;5,431629181;;;
1443;11,10468864;5,402355671;;;
1444;11,11820412;5,412994862;;;
1445;11,10181618;5,40803194;;;
1446;11,10358143;5,406368256;;;
1447;11,11755085;5,426888943;;;
1448;11,11379623;5,419178963;;;
1449;11,13020992;5,44555521;;;
1450;11,12355423;5,413803101;;;
1451;11,13914204;5,434715748;;;
1452;11,1325779;5,442048073;;;
1453;11,11136436;5,420165539;;;
1454;11,11732483;5,436753273;;;
1455;11,11597633;5,402305603;;;
1456;11,10462761;5,409727573;;;
1457;11,11978149;5,413845539;;;
1458;11,10992718;5,428989887;;;
1459;11,12657928;5,439703941;;;
1460;11,12240696;5,412971497;;;
1461;11,13451862;5,42630291;;;
1462;11,12507915;5,428340435;;;
1463;11,13109207;5,427918434;;;
1464;11,13885403;5,426241875;;;
1465;11,13172913;5,429774761;;;
1466;11,13048172;5,450846672;;;
1467;11,13628578;5,421750069;;;
1468;11,12021255;5,407116413;;;
1469;11,13068867;5,424891472;;;
1470;11,11073017;5,422157288;;;
1471;11,13223839;5,442054272;;;
1472;11,1410017;5,428679466;;;
1473;11,114007;5,425897598;;;
1474;11,12936592;5,436645508;;;
1475;11,11641598;5,417237759;;;
1476;11,1209898;5,421253681;;;
1477;11,09708405;5,395911694;;;
1478;11,11216068;5,395312309;;;
1479;11,11701488;5,395564079;;;
1480;11,12156296;5,394226551;;;
1481;11,11116028;5,413272858;;;
1482;11,10326862;5,378406525;;;
1483;11,11134052;5,401340961;;;
1484;11,12189388;5,406851768;;;
1485;11,11609745;5,37840414;;;
1486;11,1092453;5,389928818;;;
1487;11,11873817;5,390175343;;;
1488;11,10063553;5,391983032;;;
1489;11,11907864;5,364815712;;;
1490;11,09517384;5,352217197;;;
1491;11,11855793;5,383615971;;;
1492;11,09957886;5,320120335;;;
1493;11,10811806;5,320712566;;;
1494;11,10220718;5,329286575;;;
1495;11,08947754;5,319552898;;;
1496;11,09915352;5,328212738;;;
1497;11,09628296;5,319035053;;;
1498;11,10135651;5,315543652;;;
1499;11,08691788;5,308835506;;;
1500;11,10309696;5,302775383;;;
1501;11,09966469;5,286284447;;;
1502;11,10215092;5,287307262;;;
1503;11,08950806;5,258849621;;;
1504;11,09154415;5,297430038;;;
1505;11,08713055;5,266686916;;;
1506;11,08633614;5,278403282;;;
1507;11,09023476;5,235922337;;;
1508;11,07587147;5,229585171;;;
1509;11,07352352;5,215604305;;;
1510;11,06211185;5,20226717;;;
1511;11,06053352;5,206649303;;;
1512;11,0527401;5,197867393;;;
1513;11,07262135;5,177248478;;;
1514;11,0658102;5,181600571;;;
1515;11,06188488;5,156934261;;;
1516;11,04600906;5,171131611;;;
1517;11,02653217;5,133705139;;;
1518;11,05006027;5,156200409;;;
1519;11,04491711;5,133889675;;;
1520;11,0286808;5,12362051;;;
1521;11,04463577;5,112514496;;;
1522;11,02021027;5,126816273;;;
1523;11,03619766;5,105123997;;;
1524;11,02723789;5,126043797;;;
1525;11,01481438;5,079431534;;;
1526;11,01179409;5,077629566;;;
1527;11,00927925;5,091953754;;;
1528;11,00955391;5,093643665;;;
1529;11,00346947;5,06585598;;;
1530;11,01105881;5,071992874;;;
1531;11,01015949;5,06475544;;;
1532;11,00009251;5,061819077;;;
1533;10,99185371;5,057700157;;;
1534;10,98714829;5,070706844;;;
1535;10,99058437;5,019828796;;;
1536;10,97859573;5,031451225;;;
1537;10,97542477;5,027585983;;;
1538;10,96233654;5,023306847;;;
1539;10,97121334;5,030194759;;;
1540;10,96745205;5,031987667;;;
1541;10,9724884;5,027718544;;;
1542;10,9494133;5,016580105;;;
1543;10,94216061;4,99438262;;;
1544;10,96413708;5,015220642;;;
1545;10,93729782;4,997748375;;;
1546;10,93705654;4,984081745;;;
1547;10,93069077;4,996901512;;;
1548;10,92723656;4,987387657;;;
1549;10,93457604;4,987166643;;;
1550;10,90596294;4,966310263;;;
1551;10,93978882;4,988413095;;;
1552;10,92721748;5,021853447;;;
1553;10,90713406;5,007487297;;;
1554;10,91789055;5,013199329;;;
1555;10,91988373;5,010282993;;;
1556;10,90626049;4,987722397;;;
1557;10,90419197;5,018869877;;;
1558;10,89483452;5,000136375;;;
1559;10,89349747;5,010700226;;;
1560;10,87751293;4,990419865;;;
1561;10,87697029;4,992537737;;;
1562;10,88666821;4,990317106;;;
1563;10,8783598;4,974340439;;;
1564;10,87432575;4,9900527;;;
1565;10,87881851;5,027934551;;;
1566;10,87825203;4,993950367;;;
1567;10,87658882;4,98408699;;;
1568;10,86415196;5,002185345;;;
1569;10,85808659;4,981465578;;;
1570;10,85929394;5,012365341;;;
1571;10,84789181;4,980430126;;;
1572;10,83788872;4,997662306;;;
1573;10,8550787;5,005161762;;;
1574;10,83316898;4,994103193;;;
1575;10,85463429;5,01940012;;;
1576;10,84163761;5,009115696;;;
1577;10,83812237;4,994572878;;;
1578;10,83839226;4,99605155;;;
1579;10,82381725;4,997404575;;;
1580;10,81851101;5,003410339;;;
1581;10,81818199;4,985507727;;;
1582;10,79009724;4,989061356;;;
1583;10,80596638;5,010763645;;;
1584;10,79285812;4,965017319;;;
1585;10,80064774;4,97108531;;;
1586;10,80208492;5,004198551;;;
1587;10,80242539;4,999514103;;;
1588;10,79219437;4,996605396;;;
1589;10,7778101;4,991294622;;;
1590;10,78433609;4,991124392;;;
1591;10,77541161;5,000916481;;;
1592;10,7738409;4,98526454;;;
1593;10,78334141;4,964621544;;;
1594;10,78684998;5,024227142;;;
1595;10,76781082;4,967202187;;;
1596;10,75194168;4,980468273;;;
1597;10,75475311;4,974257708;;;
1598;10,75677776;4,972664833;;;
1599;10,7602005;4,962306976;;;
1600;10,74605274;4,956915855;;;
1601;10,76254749;4,960438013;;;
1602;10,74421597;4,947140694;;;
1603;10,74976063;4,929241657;;;
1604;10,73916912;4,939123869;;;
1605;10,72698689;4,946679831;;;
1606;10,72345734;4,931450367;;;
1607;10,72581673;4,937831163;;;
1608;10,72509098;4,922496319;;;
1609;10,72580528;4,914813757;;;
1610;10,73136234;4,908667088;;;
1611;10,743536;4,927241325;;;
1612;10,71324348;4,932329655;;;
1613;10,72077942;4,917762995;;;
1614;10,70861912;4,865315676;;;
1615;10,70101357;4,898622751;;;
1616;10,6762991;4,867163897;;;
1617;10,70505142;4,884209394;;;
1618;10,68095875;4,881082773;;;
1619;10,65289307;4,855056047;;;
1620;10,67036533;4,820218086;;;
1621;10,6454916;4,839624643;;;
1622;10,66637611;4,812565565;;;
1623;10,66136456;4,832811117;;;
1624;10,66320229;4,815676689;;;
1625;10,65454292;4,829158545;;;
1626;10,63817024;4,806657314;;;
1627;10,63698483;4,833064079;;;
1628;10,61869621;4,784960985;;;
1629;10,6180172;4,73310709;;;
1630;10,61981297;4,77047658;;;
1631;10,60497665;4,743713617;;;
1632;10,61197949;4,768390894;;;
1633;10,60125923;4,739731789;;;
1634;10,60090637;4,747623444;;;
1635;10,59930229;4,755620956;;;
1636;10,58289814;4,7105124;;;
1637;10,57527638;4,720928669;;;
1638;10,59094811;4,730144978;;;
1639;10,56842518;4,712160826;;;
1640;10,55171967;4,671808243;;;
1641;10,55624104;4,68215704;;;
1642;10,5849247;4,648685217;;;
1643;10,56059551;4,682994843;;;
1644;10,55897236;4,681391954;;;
1645;10,53076744;4,658141851;;;
1646;10,55177498;4,664817333;;;
1647;10,52966213;4,644899368;;;
1648;10,53602219;4,645993471;;;
1649;10,51316166;4,608542204;;;
1650;10,51661682;4,645278215;;;
1651;10,52715015;4,634554625;;;
1652;10,48446274;4,589712143;;;
1653;10,49934101;4,572338104;;;
1654;10,47708988;4,567213297;;;
1655;10,48468685;4,546949387;;;
1656;10,47518158;4,587533236;;;
1657;10,44507313;4,51924634;;;
1658;10,44952965;4,544130564;;;
1659;10,44818592;4,568192244;;;
1660;10,47527027;4,621350288;;;
1661;10,44260597;4,535246849;;;
1662;10,44319344;4,575729132;;;
1663;10,41096401;4,532334805;;;
1664;10,42993546;4,577306509;;;
1665;10,39540863;4,531000137;;;
1666;10,43131352;4,580763817;;;
1667;10,37226105;4,513422966;;;
1668;10,3996172;4,515108347;;;
1669;10,40429497;4,527006149;;;
1670;10,36898804;4,501770973;;;
1671;10,33924198;4,506553888;;;
1672;10,35977745;4,520289898;;;
1673;10,3503933;4,485028028;;;
1674;10,32969666;4,508615494;;;
1675;10,31527233;4,478799105;;;
1676;10,30064297;4,490481853;;;
1677;10,33198452;4,511200905;;;
1678;10,31875229;4,497594595;;;
1679;10,33328152;4,497719765;;;
1680;10,30112267;4,523979425;;;
1681;10,26871777;4,459933281;;;
1682;10,29860687;4,555170774;;;
1683;10,27872181;4,530958652;;;
1684;10,27735806;4,492913008;;;
1685;10,26780701;4,501268387;;;
1686;10,23999596;4,476295948;;;
1687;10,22119045;4,454983711;;;
1688;10,2535944;4,490852833;;;
1689;10,24143028;4,511606216;;;
1690;10,20405579;4,491289139;;;
1691;10,22310543;4,496827126;;;
1692;10,19950676;4,476500034;;;
1693;10,1861887;4,464019299;;;
1694;10,15659428;4,464740992;;;
1695;10,18585777;4,497240782;;;
1696;10,15461159;4,471120834;;;
1697;10,158638;4,464057684;;;
1698;10,14580727;4,479725122;;;
1699;10,12151432;4,425200939;;;
1700;10,12462235;4,490472317;;;
1701;10,14447212;4,470408201;;;
1702;10,13214207;4,486299038;;;
1703;10,1200037;4,504370213;;;
1704;10,09758949;4,478966951;;;
1705;10,10864258;4,529755116;;;
1706;10,09762383;4,460498095;;;
1707;10,09384823;4,516993284;;;
1708;10,09043884;4,495124817;;;
1709;10,08193398;4,474401712;;;
1710;10,07606697;4,486516953;;;
1711;10,07434654;4,492756844;;;
1712;10,04994583;4,475580454;;;
1713;10,06682205;4,487157345;;;
1714;10,03268528;4,455149651;;;
1715;10,06245232;4,495575428;;;
1716;10,03906059;4,492870092;;;
1717;10,02302456;4,461940527;;;
1718;10,02671337;4,505610228;;;
1719;10,02481079;4,466398954;;;
1720;10,00386238;4,430801153;;;
1721;9,984632492;4,478512526;;;
1722;9,986227036;4,462245226;;;
1723;10,00898647;4,469426632;;;
1724;9,996130943;4,483739376;;;
1725;9,985895157;4,45942235;;;
1726;9,971037865;4,485353708;;;
1727;9,980174065;4,474296331;;;
1728;9,957396507;4,446644068;;;
1729;9,954281807;4,436747551;;;
1730;9,952973366;4,444929838;;;
1731;9,945991516;4,431243181;;;
1732;9,942158699;4,426631451;;;
1733;9,908504486;4,435259342;;;
1734;9,921154976;4,439214468;;;
1735;9,913216591;4,418959618;;;
1736;9,912284851;4,382933617;;;
1737;9,895013809;4,444849014;;;
1738;9,897865295;4,447869778;;;
1739;9,861024857;4,411420822;;;
1740;9,872161865;4,394781351;;;
1741;9,848292351;4,393779755;;;
1742;9,861985207;4,387080193;;;
1743;9,843075752;4,399372816;;;
1744;9,847190857;4,385917902;;;
1745;9,852248192;4,390255451;;;
1746;9,846720695;4,394899845;;;
1747;9,854059219;4,39817214;;;
1748;9,814371109;4,347319365;;;
1749;9,825092316;4,386508226;;;
1750;9,828347206;4,371439457;;;
1751;9,788559914;4,349913359;;;
1752;9,802149773;4,387801409;;;
1753;9,794985771;4,306620836;;;
1754;9,773870468;4,350252628;;;
1755;9,789523125;4,327021122;;;
1756;9,764053345;4,333339214;;;
1757;9,775689125;4,306478262;;;
1758;9,774217606;4,319736958;;;
1759;9,772357941;4,372163773;;;
1760;9,753314018;4,27677536;;;
1761;9,775147438;4,312750101;;;
1762;9,769331932;4,284135818;;;
1763;9,751259804;4,233818769;;;
1764;9,768215179;4,287996054;;;
1765;9,716675758;4,235484362;;;
1766;9,722953796;4,255349398;;;
1767;9,700232506;4,248034477;;;
1768;9,705988884;4,269621372;;;
1769;9,741692543;4,242082834;;;
1770;9,717195511;4,229263067;;;
1771;9,67311573;4,209392786;;;
1772;9,703296661;4,244455576;;;
1773;9,71709156;4,215639353;;;
1774;9,702190399;4,251360655;;;
1775;9,652298927;4,179802418;;;
1776;9,678166389;4,192729473;;;
1777;9,682933807;4,199244022;;;
1778;9,62497139;4,187296152;;;
1779;9,653721809;4,193758011;;;
1780;9,653792381;4,228939056;;;
1781;9,617195129;4,158354759;;;
1782;9,654248238;4,172750711;;;
1783;9,614905357;4,16391468;;;
1784;9,599889755;4,118763208;;;
1785;9,617291451;4,184653759;;;
1786;9,60576725;4,141677856;;;
1787;9,586696625;4,115566254;;;
1788;9,592386246;4,056259155;;;
1789;9,591943741;4,131585836;;;
1790;9,539003372;4,059318066;;;
1791;9,559437752;4,079903126;;;
1792;9,537555695;4,101984978;;;
1793;9,527503967;4,109625816;;;
1794;9,525350571;4,016432524;;;
1795;9,524597168;4,069284439;;;
1796;9,486760139;4,012079477;;;
1797;9,522460938;4,065868855;;;
1798;9,481698036;4,009953499;;;
1799;9,497497559;4,052694082;;;
1800;9,452307701;4,024140835;;;
1801;9,477174759;4,015206575;;;
1802;9,476396561;4,04434371;;;
1803;9,424414635;4,009670496;;;
1804;9,455311775;4,016204834;;;
1805;9,415540695;3,944148779;;;
1806;9,400530815;3,982373953;;;
1807;9,417987823;3,992438793;;;
1808;9,391699791;3,993296146;;;
1809;9,383148193;4,001389027;;;
1810;9,398382187;4,005177259;;;
1811;9,387296677;3,998433828;;;
1812;9,323405266;3,910794497;;;
1813;9,333376884;3,94905138;;;
1814;9,346689224;3,929651976;;;
1815;9,367085457;3,975503445;;;
1816;9,353490829;3,964625359;;;
1817;9,34496212;3,946681261;;;
1818;9,300914764;3,946343184;;;
1819;9,262280464;3,919428349;;;
1820;9,311702728;3,9330194;;;
1821;9,282973289;3,956786871;;;
1822;9,288313866;3,906290054;;;
1823;9,260905266;3,947315216;;;
1824;9,267093658;3,976117134;;;
1825;9,251484871;3,955607653;;;
1826;9,265640259;3,931720972;;;
1827;9,194929123;3,89337945;;;
1828;9,235222816;3,919264078;;;
1829;9,210974693;3,890789747;;;
1830;9,195901871;3,957469702;;;
1831;9,20650959;3,883490086;;;
1832;9,199655533;3,868665457;;;
1833;9,210406303;3,946959257;;;
1834;9,202663422;3,898401976;;;
1835;9,178648949;3,882855654;;;
1836;9,182663918;3,929239511;;;
1837;9,14714241;3,894590139;;;
1838;9,126150131;3,894026995;;;
1839;9,09910202;3,847815752;;;
1840;9,156516075;3,843900204;;;
1841;9,095111847;3,896902084;;;
1842;9,034051895;3,798979044;;;
